#E/Ry     ,E-EF/eV   ,n_doped/cm-3  ,logn/cm-3     ,S/VK-1    ,sigma_t/Sm-1s-1,log_sigma_t/Sm-1s-1,kappael_t/Wm-1K-1s-1,log_kappael_t/Wm-1K-1s-1,mstar/me  
0.191790,-3.339200,7.683873e+22,22.885580,-1.130185e-05,5.505409e+20,20.740790,5.394252e+15,15.731931,-1.003342
0.191990,-3.336479,7.679110e+22,22.885311,-1.127690e-05,5.522717e+20,20.742153,5.411329e+15,15.733304,-1.004374
0.192190,-3.333758,7.674332e+22,22.885041,-1.125227e-05,5.540039e+20,20.743513,5.428431e+15,15.734674,-1.005421
0.192390,-3.331037,7.669538e+22,22.884769,-1.122798e-05,5.557375e+20,20.744870,5.445560e+15,15.736043,-1.006485
0.192590,-3.328316,7.664730e+22,22.884497,-1.120404e-05,5.574726e+20,20.746224,5.462713e+15,15.737408,-1.007564
0.192790,-3.325594,7.659906e+22,22.884223,-1.118047e-05,5.592092e+20,20.747574,5.479892e+15,15.738772,-1.008659
0.192990,-3.322873,7.655066e+22,22.883949,-1.115727e-05,5.609475e+20,20.748922,5.497094e+15,15.740133,-1.009771
0.193190,-3.320152,7.650210e+22,22.883673,-1.113446e-05,5.626874e+20,20.750267,5.514320e+15,15.741492,-1.010900
0.193390,-3.317431,7.645338e+22,22.883397,-1.111203e-05,5.644290e+20,20.751609,5.531568e+15,15.742848,-1.012047
0.193590,-3.314710,7.640449e+22,22.883119,-1.109000e-05,5.661724e+20,20.752949,5.548838e+15,15.744202,-1.013211
0.193790,-3.311989,7.635542e+22,22.882840,-1.106836e-05,5.679177e+20,20.754285,5.566130e+15,15.745553,-1.014394
0.193990,-3.309268,7.630619e+22,22.882560,-1.104712e-05,5.696649e+20,20.755619,5.583442e+15,15.746902,-1.015595
0.194190,-3.306546,7.625677e+22,22.882278,-1.102628e-05,5.714140e+20,20.756951,5.600773e+15,15.748248,-1.016816
0.194390,-3.303825,7.620718e+22,22.881996,-1.100583e-05,5.731653e+20,20.758280,5.618123e+15,15.749591,-1.018056
0.194590,-3.301104,7.615739e+22,22.881712,-1.098577e-05,5.749187e+20,20.759606,5.635492e+15,15.750932,-1.019316
0.194790,-3.298383,7.610742e+22,22.881427,-1.096610e-05,5.766743e+20,20.760931,5.652877e+15,15.752270,-1.020596
0.194990,-3.295662,7.605725e+22,22.881141,-1.094680e-05,5.784321e+20,20.762252,5.670279e+15,15.753604,-1.021897
0.195190,-3.292941,7.600688e+22,22.880853,-1.092788e-05,5.801924e+20,20.763572,5.687697e+15,15.754936,-1.023220
0.195390,-3.290220,7.595630e+22,22.880564,-1.090932e-05,5.819550e+20,20.764889,5.705130e+15,15.756266,-1.024565
0.195590,-3.287499,7.590551e+22,22.880273,-1.089112e-05,5.837201e+20,20.766205,5.722576e+15,15.757592,-1.025931
0.195790,-3.284777,7.585451e+22,22.879981,-1.087327e-05,5.854877e+20,20.767518,5.740036e+15,15.758915,-1.027321
0.195990,-3.282056,7.580328e+22,22.879688,-1.085575e-05,5.872580e+20,20.768829,5.757508e+15,15.760235,-1.028734
0.196190,-3.279335,7.575183e+22,22.879393,-1.083855e-05,5.890309e+20,20.770138,5.774991e+15,15.761551,-1.030170
0.196390,-3.276614,7.570013e+22,22.879097,-1.082167e-05,5.908065e+20,20.771445,5.792484e+15,15.762865,-1.031631
0.196590,-3.273893,7.564820e+22,22.878799,-1.080509e-05,5.925850e+20,20.772751,5.809987e+15,15.764175,-1.033116
0.196790,-3.271172,7.559602e+22,22.878499,-1.078880e-05,5.943663e+20,20.774054,5.827498e+15,15.765482,-1.034627
0.196990,-3.268451,7.554358e+22,22.878198,-1.077278e-05,5.961506e+20,20.775356,5.845016e+15,15.766786,-1.036163
0.197190,-3.265729,7.549087e+22,22.877894,-1.075702e-05,5.979378e+20,20.776656,5.862540e+15,15.768086,-1.037725
0.197390,-3.263008,7.543790e+22,22.877590,-1.074151e-05,5.997281e+20,20.777954,5.880069e+15,15.769382,-1.039315
0.197590,-3.260287,7.538465e+22,22.877283,-1.072622e-05,6.015214e+20,20.779251,5.897601e+15,15.770675,-1.040931
0.197790,-3.257566,7.533110e+22,22.876974,-1.071115e-05,6.033180e+20,20.780546,5.915134e+15,15.771965,-1.042576
0.197990,-3.254845,7.527726e+22,22.876664,-1.069627e-05,6.051177e+20,20.781840,5.932668e+15,15.773250,-1.044249
0.198190,-3.252124,7.522312e+22,22.876351,-1.068155e-05,6.069208e+20,20.783132,5.950200e+15,15.774532,-1.045951
0.198390,-3.249403,7.516866e+22,22.876037,-1.066700e-05,6.087271e+20,20.784423,5.967729e+15,15.775809,-1.047683
0.198590,-3.246681,7.511388e+22,22.875720,-1.065257e-05,6.105369e+20,20.785712,5.985252e+15,15.777082,-1.049445
0.198790,-3.243960,7.505877e+22,22.875401,-1.063825e-05,6.123502e+20,20.787000,6.002768e+15,15.778352,-1.051239
0.198990,-3.241239,7.500331e+22,22.875080,-1.062401e-05,6.141669e+20,20.788286,6.020274e+15,15.779616,-1.053065
0.199190,-3.238518,7.494751e+22,22.874757,-1.060981e-05,6.159873e+20,20.789572,6.037767e+15,15.780876,-1.054923
0.199390,-3.235797,7.489134e+22,22.874432,-1.059563e-05,6.178112e+20,20.790856,6.055245e+15,15.782132,-1.056815
0.199590,-3.233076,7.483481e+22,22.874104,-1.058143e-05,6.196389e+20,20.792139,6.072705e+15,15.783382,-1.058741
0.199790,-3.230355,7.477790e+22,22.873773,-1.056717e-05,6.214703e+20,20.793420,6.090145e+15,15.784628,-1.060702
0.199990,-3.227633,7.472060e+22,22.873440,-1.055280e-05,6.233054e+20,20.794701,6.107561e+15,15.785868,-1.062699
0.200190,-3.224912,7.466291e+22,22.873105,-1.053828e-05,6.251444e+20,20.795980,6.124950e+15,15.787103,-1.064732
0.200390,-3.222191,7.460481e+22,22.872767,-1.052355e-05,6.269873e+20,20.797259,6.142308e+15,15.788332,-1.066804
0.200590,-3.219470,7.454630e+22,22.872426,-1.050856e-05,6.288340e+20,20.798536,6.159633e+15,15.789555,-1.068914
0.200790,-3.216749,7.448737e+22,22.872083,-1.049324e-05,6.306845e+20,20.799812,6.176922e+15,15.790772,-1.071063
0.200990,-3.214028,7.442802e+22,22.871736,-1.047752e-05,6.325389e+20,20.801087,6.194171e+15,15.791983,-1.073253
0.201190,-3.211307,7.436823e+22,22.871387,-1.046134e-05,6.343972e+20,20.802361,6.211378e+15,15.793188,-1.075484
0.201390,-3.208585,7.430801e+22,22.871036,-1.044462e-05,6.362593e+20,20.803634,6.228539e+15,15.794386,-1.077757
0.201590,-3.205864,7.424734e+22,22.870681,-1.042729e-05,6.381250e+20,20.804906,6.245651e+15,15.795578,-1.080073
0.201790,-3.203143,7.418623e+22,22.870323,-1.040926e-05,6.399944e+20,20.806176,6.262713e+15,15.796763,-1.082433
0.201990,-3.200422,7.412466e+22,22.869963,-1.039045e-05,6.418674e+20,20.807445,6.279722e+15,15.797940,-1.084837
0.202190,-3.197701,7.406264e+22,22.869599,-1.037078e-05,6.437437e+20,20.808713,6.296676e+15,15.799111,-1.087286
0.202390,-3.194980,7.400017e+22,22.869233,-1.035016e-05,6.456233e+20,20.809979,6.313573e+15,15.800275,-1.089782
